Number of balls: 850
Area of container: 314.1592653589793
Mass 1
Radius 0.01
T,     T_dev,     v
1498.823529411765,3.32428202629046e-13,86.53979789353168
1498.823529411765,3.32428202629046e-13,40.5916147703338
1498.823529411765,3.32428202629046e-13,28.152473350550864
1498.823529411765,3.32428202629046e-13,76.32434420871172
1498.823529411765,3.32428202629046e-13,22.895724420020628
1498.823529411765,3.32428202629046e-13,70.67328003618836
1498.823529411765,3.32428202629046e-13,75.87485737500981
1498.823529411765,3.32428202629046e-13,39.06549988748031
1498.823529411765,3.32428202629046e-13,30.25807897016729
1498.823529411765,3.32428202629046e-13,54.22128699675129
1498.823529411765,3.32428202629046e-13,47.06970400083093
1498.823529411765,3.32428202629046e-13,17.32489830790124
1498.823529411765,3.32428202629046e-13,23.63176417424178
1498.823529411765,3.32428202629046e-13,88.78208798871289
1498.823529411765,3.32428202629046e-13,6.725702418802521
1498.823529411765,3.32428202629046e-13,16.882015100211643
1498.823529411765,3.32428202629046e-13,17.194355834679456
1498.823529411765,3.32428202629046e-13,68.58423989704755
1498.823529411765,3.32428202629046e-13,18.643954365526145
1498.823529411765,3.32428202629046e-13,103.07491690827112
1498.823529411765,3.32428202629046e-13,67.4687706970289
1498.823529411765,3.32428202629046e-13,26.033348555747935
1498.823529411765,3.32428202629046e-13,32.257384605847875
1498.823529411765,3.32428202629046e-13,19.41318282224725
1498.823529411765,3.32428202629046e-13,80.76513306677093
1498.823529411765,3.32428202629046e-13,91.22966082275134
1498.823529411765,3.32428202629046e-13,82.26251354608499
1498.823529411765,3.32428202629046e-13,64.17547788417885
1498.823529411765,3.32428202629046e-13,6.572250063693501
1498.823529411765,3.32428202629046e-13,54.04287196333525
1498.823529411765,3.32428202629046e-13,110.44430932738874
1498.823529411765,3.32428202629046e-13,57.443423422954716
1498.823529411765,3.32428202629046e-13,30.542815542284156
1498.823529411765,3.32428202629046e-13,63.51894509830181
1498.823529411765,3.32428202629046e-13,19.806940140943848
1498.823529411765,3.32428202629046e-13,97.81964931029165
1498.823529411765,3.32428202629046e-13,60.446201493800324
1498.823529411765,3.32428202629046e-13,75.54992854699685
1498.823529411765,3.32428202629046e-13,65.46219645276315
1498.823529411765,3.32428202629046e-13,81.1237318049479
1498.823529411765,3.32428202629046e-13,31.981827823256662
1498.823529411765,3.32428202629046e-13,59.46366831888231
1498.823529411765,3.32428202629046e-13,33.56165558833384
1498.823529411765,3.32428202629046e-13,22.531984623191782
1498.823529411765,3.32428202629046e-13,40.11780827553406
1498.823529411765,3.32428202629046e-13,27.945110814733674
1498.823529411765,3.32428202629046e-13,38.22389415247942
1498.823529411765,3.32428202629046e-13,72.26591883318224
1498.823529411765,3.32428202629046e-13,21.180894791582144
1498.823529411765,3.32428202629046e-13,36.69876080742266
1498.823529411765,3.32428202629046e-13,35.15113461277845
1498.823529411765,3.32428202629046e-13,21.960255338886476
1498.823529411765,3.32428202629046e-13,45.729618842071645
1498.823529411765,3.32428202629046e-13,43.06967503567316
1498.823529411765,3.32428202629046e-13,20.295731327717533
1498.823529411765,3.32428202629046e-13,31.09708589453201
1498.823529411765,3.32428202629046e-13,97.05692603124153
1498.823529411765,3.32428202629046e-13,24.69453748175254
1498.823529411765,3.32428202629046e-13,27.32172649750927
1498.823529411765,3.32428202629046e-13,52.19234631364594
1498.823529411765,3.32428202629046e-13,40.17233232384415
1498.823529411765,3.32428202629046e-13,66.06401395985131
1498.823529411765,3.32428202629046e-13,72.07664179954851
1498.823529411765,3.32428202629046e-13,17.15687010114531
1498.823529411765,3.32428202629046e-13,44.638096705469096
1498.823529411765,3.32428202629046e-13,22.930568318065266
1498.823529411765,3.32428202629046e-13,37.971491950025104
1498.823529411765,3.32428202629046e-13,55.48481641133181
1498.823529411765,3.32428202629046e-13,17.072082602464132
1498.823529411765,3.32428202629046e-13,64.43756165270977
1498.823529411765,3.32428202629046e-13,54.70049600084448
1498.823529411765,3.32428202629046e-13,55.277971540471334
1498.823529411765,3.32428202629046e-13,68.4262988917004
1498.823529411765,3.32428202629046e-13,37.642656326556065
1498.823529411765,3.32428202629046e-13,11.992662347641687
1498.823529411765,3.32428202629046e-13,45.024266418073985
1498.823529411765,3.32428202629046e-13,77.6778340678077
1498.823529411765,3.32428202629046e-13,31.793131859589757
1498.823529411765,3.32428202629046e-13,45.68560789110002
1498.823529411765,3.32428202629046e-13,56.46993401581564
1498.823529411765,3.32428202629046e-13,46.152699009920845
1498.823529411765,3.32428202629046e-13,59.795133305554145
1498.823529411765,3.32428202629046e-13,26.27259814615946
1498.823529411765,3.32428202629046e-13,51.85471619119754
1498.823529411765,3.32428202629046e-13,89.65251528847793
1498.823529411765,3.32428202629046e-13,47.457466823485916
1498.823529411765,3.32428202629046e-13,46.974124276184284
1498.823529411765,3.32428202629046e-13,53.41758764302328
1498.823529411765,3.32428202629046e-13,78.39360091825942
1498.823529411765,3.32428202629046e-13,15.863008264208787
1498.823529411765,3.32428202629046e-13,34.06277908889609
1498.823529411765,3.32428202629046e-13,35.61620992134861
1498.823529411765,3.32428202629046e-13,48.51631068248215
1498.823529411765,3.32428202629046e-13,79.58795135700767
1498.823529411765,3.32428202629046e-13,34.38830651841305
1498.823529411765,3.32428202629046e-13,62.78952752001524
1498.823529411765,3.32428202629046e-13,102.72771133480397
1498.823529411765,3.32428202629046e-13,40.35546279324571
1498.823529411765,3.32428202629046e-13,21.01824919432728
1498.823529411765,3.32428202629046e-13,46.1122051349041
1498.823529411765,3.32428202629046e-13,93.78923496675341
1498.823529411765,3.32428202629046e-13,87.27999829765184
1498.823529411765,3.32428202629046e-13,18.474094857240857
1498.823529411765,3.32428202629046e-13,24.633419343352337
1498.823529411765,3.32428202629046e-13,14.906368441194356
1498.823529411765,3.32428202629046e-13,56.2821989994308
1498.823529411765,3.32428202629046e-13,81.24547831760448
1498.823529411765,3.32428202629046e-13,13.66161366100164
1498.823529411765,3.32428202629046e-13,37.703422470716866
1498.823529411765,3.32428202629046e-13,66.5234241754343
1498.823529411765,3.32428202629046e-13,45.65508659759165
1498.823529411765,3.32428202629046e-13,18.876982605476204
1498.823529411765,3.32428202629046e-13,40.573825421455155
1498.823529411765,3.32428202629046e-13,8.30845515668919
1498.823529411765,3.32428202629046e-13,29.005987566619872
1498.823529411765,3.32428202629046e-13,15.294331627343466
1498.823529411765,3.32428202629046e-13,59.50254054594293
1498.823529411765,3.32428202629046e-13,12.048094800817921
1498.823529411765,3.32428202629046e-13,39.933272206603995
1498.823529411765,3.32428202629046e-13,71.84603136386325
1498.823529411765,3.32428202629046e-13,127.45622967734502
1498.823529411765,3.32428202629046e-13,32.72397916316268
1498.823529411765,3.32428202629046e-13,82.98402457057921
1498.823529411765,3.32428202629046e-13,40.7873527326734
1498.823529411765,3.32428202629046e-13,41.331409932252896
1498.823529411765,3.32428202629046e-13,113.2332448284183
1498.823529411765,3.32428202629046e-13,43.80442539306595
1498.823529411765,3.32428202629046e-13,75.31994018453024
1498.823529411765,3.32428202629046e-13,34.418902634236844
1498.823529411765,3.32428202629046e-13,65.26173382727475
1498.823529411765,3.32428202629046e-13,63.97750906450551
1498.823529411765,3.32428202629046e-13,82.288586993318
1498.823529411765,3.32428202629046e-13,45.39820536077385
1498.823529411765,3.32428202629046e-13,54.69517151831728
1498.823529411765,3.32428202629046e-13,32.54426387291696
1498.823529411765,3.32428202629046e-13,34.63249977697726
1498.823529411765,3.32428202629046e-13,7.042967633011086
1498.823529411765,3.32428202629046e-13,10.565348894947599
1498.823529411765,3.32428202629046e-13,23.029446091559223
1498.823529411765,3.32428202629046e-13,57.885763240280816
1498.823529411765,3.32428202629046e-13,47.98663427470807
1498.823529411765,3.32428202629046e-13,47.48472502388676
1498.823529411765,3.32428202629046e-13,43.09219812562402
1498.823529411765,3.32428202629046e-13,55.9058269907846
1498.823529411765,3.32428202629046e-13,10.646931753037162
1498.823529411765,3.32428202629046e-13,31.693243622891007
1498.823529411765,3.32428202629046e-13,68.14193139654788
1498.823529411765,3.32428202629046e-13,75.12351541872526
1498.823529411765,3.32428202629046e-13,39.35680119280818
1498.823529411765,3.32428202629046e-13,61.02504345682648
1498.823529411765,3.32428202629046e-13,63.45045510454757
1498.823529411765,3.32428202629046e-13,109.61243540386855
1498.823529411765,3.32428202629046e-13,84.42620427760548
1498.823529411765,3.32428202629046e-13,95.74535752731424
1498.823529411765,3.32428202629046e-13,43.239553094783176
1498.823529411765,3.32428202629046e-13,15.562490886195636
1498.823529411765,3.32428202629046e-13,50.199999687973246
1498.823529411765,3.32428202629046e-13,10.545294738422177
1498.823529411765,3.32428202629046e-13,26.39208322105801
1498.823529411765,3.32428202629046e-13,46.07679075911096
1498.823529411765,3.32428202629046e-13,95.290948156579
1498.823529411765,3.32428202629046e-13,60.604493676711414
1498.823529411765,3.32428202629046e-13,37.36454670249855
1498.823529411765,3.32428202629046e-13,37.23375672284905
1498.823529411765,3.32428202629046e-13,39.248760619011364
1498.823529411765,3.32428202629046e-13,48.91610953520047
1498.823529411765,3.32428202629046e-13,28.679523941437953
1498.823529411765,3.32428202629046e-13,55.011884142777724
1498.823529411765,3.32428202629046e-13,51.68409281624565
1498.823529411765,3.32428202629046e-13,49.17185153320563
1498.823529411765,3.32428202629046e-13,94.36175147225794
1498.823529411765,3.32428202629046e-13,91.49458018773909
1498.823529411765,3.32428202629046e-13,45.53961880209684
1498.823529411765,3.32428202629046e-13,39.992815932991405
1498.823529411765,3.32428202629046e-13,49.624986620682606
1498.823529411765,3.32428202629046e-13,54.98581877477772
1498.823529411765,3.32428202629046e-13,36.40493374105759
1498.823529411765,3.32428202629046e-13,58.02160590714291
1498.823529411765,3.32428202629046e-13,56.44806932458189
1498.823529411765,3.32428202629046e-13,57.10355247694095
1498.823529411765,3.32428202629046e-13,46.344027429595066
1498.823529411765,3.32428202629046e-13,73.19266975016528
1498.823529411765,3.32428202629046e-13,68.32990648014368
1498.823529411765,3.32428202629046e-13,67.51634616676432
1498.823529411765,3.32428202629046e-13,12.617170356705776
1498.823529411765,3.32428202629046e-13,36.799912272850136
1498.823529411765,3.32428202629046e-13,50.12363735045628
1498.823529411765,3.32428202629046e-13,69.32935378771566
1498.823529411765,3.32428202629046e-13,84.23393353562041
1498.823529411765,3.32428202629046e-13,48.17628245720108
1498.823529411765,3.32428202629046e-13,126.49087932417535
1498.823529411765,3.32428202629046e-13,43.047350056640305
1498.823529411765,3.32428202629046e-13,38.71700755809185
1498.823529411765,3.32428202629046e-13,54.290127489915676
1498.823529411765,3.32428202629046e-13,19.348548913136103
1498.823529411765,3.32428202629046e-13,4.100171011261114
1498.823529411765,3.32428202629046e-13,82.1739050438029
1498.823529411765,3.32428202629046e-13,10.597811895350583
1498.823529411765,3.32428202629046e-13,25.947259201278523
1498.823529411765,3.32428202629046e-13,69.09024043699961
1498.823529411765,3.32428202629046e-13,47.34268205800026
1498.823529411765,3.32428202629046e-13,49.47813254522743
1498.823529411765,3.32428202629046e-13,59.93766026542937
1498.823529411765,3.32428202629046e-13,75.65620932741898
1498.823529411765,3.32428202629046e-13,61.73341921813556
1498.823529411765,3.32428202629046e-13,42.336362068253244
1498.823529411765,3.32428202629046e-13,61.28961114267086
1498.823529411765,3.32428202629046e-13,47.63302633671882
1498.823529411765,3.32428202629046e-13,31.69784626767047
1498.823529411765,3.32428202629046e-13,16.518723108936708
1498.823529411765,3.32428202629046e-13,43.192368694366046
1498.823529411765,3.32428202629046e-13,71.51553509079586
1498.823529411765,3.32428202629046e-13,107.22844571274237
1498.823529411765,3.32428202629046e-13,62.29188058861722
1498.823529411765,3.32428202629046e-13,68.66864240630004
1498.823529411765,3.32428202629046e-13,63.969575402768506
1498.823529411765,3.32428202629046e-13,13.85112840826543
1498.823529411765,3.32428202629046e-13,42.236037568702486
1498.823529411765,3.32428202629046e-13,54.97129480769773
1498.823529411765,3.32428202629046e-13,59.63844865078417
1498.823529411765,3.32428202629046e-13,57.81787576300643
1498.823529411765,3.32428202629046e-13,59.71546592713201
1498.823529411765,3.32428202629046e-13,71.81286984269073
1498.823529411765,3.32428202629046e-13,74.7605298458395
1498.823529411765,3.32428202629046e-13,71.34920270525643
1498.823529411765,3.32428202629046e-13,27.81620146038977
1498.823529411765,3.32428202629046e-13,32.625315161177866
1498.823529411765,3.32428202629046e-13,95.64657139543172
1498.823529411765,3.32428202629046e-13,46.13096251410829
1498.823529411765,3.32428202629046e-13,23.897218724908868
1498.823529411765,3.32428202629046e-13,29.173615620106734
1498.823529411765,3.32428202629046e-13,43.36089459586916
1498.823529411765,3.32428202629046e-13,14.674848709215752
1498.823529411765,3.32428202629046e-13,46.731315840526165
1498.823529411765,3.32428202629046e-13,54.89423411401417
1498.823529411765,3.32428202629046e-13,44.259052431949364
1498.823529411765,3.32428202629046e-13,30.450124097902222
1498.823529411765,3.32428202629046e-13,42.570432972117764
1498.823529411765,3.32428202629046e-13,38.279301262332595
1498.823529411765,3.32428202629046e-13,95.19716121319681
1498.823529411765,3.32428202629046e-13,36.416097844534264
1498.823529411765,3.32428202629046e-13,8.62472551521064
1498.823529411765,3.32428202629046e-13,53.31271601341187
1498.823529411765,3.32428202629046e-13,25.923432987133044
1498.823529411765,3.32428202629046e-13,91.50534234376383
1498.823529411765,3.32428202629046e-13,27.36174649319171
1498.823529411765,3.32428202629046e-13,47.52293551574793
1498.823529411765,3.32428202629046e-13,74.90939283385678
1498.823529411765,3.32428202629046e-13,37.77676367319621
1498.823529411765,3.32428202629046e-13,49.67140503660507
1498.823529411765,3.32428202629046e-13,13.402364635241726
1498.823529411765,3.32428202629046e-13,73.65735046528715
1498.823529411765,3.32428202629046e-13,34.138202626613996
1498.823529411765,3.32428202629046e-13,69.17712798778525
1498.823529411765,3.32428202629046e-13,10.840428717587741
1498.823529411765,3.32428202629046e-13,31.486824019755975
1498.823529411765,3.32428202629046e-13,61.23663991099142
1498.823529411765,3.32428202629046e-13,79.96248924800534
1498.823529411765,3.32428202629046e-13,115.50754965806125
1498.823529411765,3.32428202629046e-13,56.63662933821665
1498.823529411765,3.32428202629046e-13,64.75338666521206
1498.823529411765,3.32428202629046e-13,6.374102158659195
1498.823529411765,3.32428202629046e-13,37.401766718090904
1498.823529411765,3.32428202629046e-13,89.40645665139759
1498.823529411765,3.32428202629046e-13,62.85512972175182
1498.823529411765,3.32428202629046e-13,45.75482150850902
1498.823529411765,3.32428202629046e-13,102.62649187885415
1498.823529411765,3.32428202629046e-13,37.72797749492049
1498.823529411765,3.32428202629046e-13,16.970107880782255
1498.823529411765,3.32428202629046e-13,28.36297922743525
1498.823529411765,3.32428202629046e-13,78.49466949726572
1498.823529411765,3.32428202629046e-13,83.86337895665409
1498.823529411765,3.32428202629046e-13,48.791204283891794
1498.823529411765,3.32428202629046e-13,54.48737259034146
1498.823529411765,3.32428202629046e-13,32.60009436698693
1498.823529411765,3.32428202629046e-13,48.91665623334967
1498.823529411765,3.32428202629046e-13,69.65986525692473
1498.823529411765,3.32428202629046e-13,20.610255471527044
1498.823529411765,3.32428202629046e-13,49.1890271390745
1498.823529411765,3.32428202629046e-13,66.4320934889533
1498.823529411765,3.32428202629046e-13,48.076752464744295
1498.823529411765,3.32428202629046e-13,45.770292429841895
1498.823529411765,3.32428202629046e-13,16.47109222510551
1498.823529411765,3.32428202629046e-13,25.440666064777037
1498.823529411765,3.32428202629046e-13,34.05341909659088
1498.823529411765,3.32428202629046e-13,59.2020503565125
1498.823529411765,3.32428202629046e-13,57.52780033754864
1498.823529411765,3.32428202629046e-13,43.10573655977859
1498.823529411765,3.32428202629046e-13,28.475009520876235
1498.823529411765,3.32428202629046e-13,42.872348838524076
1498.823529411765,3.32428202629046e-13,86.36964953839859
1498.823529411765,3.32428202629046e-13,58.60853570392739
1498.823529411765,3.32428202629046e-13,58.80892648358714
1498.823529411765,3.32428202629046e-13,48.73673690514138
1498.823529411765,3.32428202629046e-13,69.9530018009956
1498.823529411765,3.32428202629046e-13,2.9482172797999877
1498.823529411765,3.32428202629046e-13,56.330907565833684
1498.823529411765,3.32428202629046e-13,32.293011452006716
1498.823529411765,3.32428202629046e-13,49.98454857036567
1498.823529411765,3.32428202629046e-13,79.8202925130719
1498.823529411765,3.32428202629046e-13,44.07400424491627
1498.823529411765,3.32428202629046e-13,26.257908258665537
1498.823529411765,3.32428202629046e-13,76.80267475292969
1498.823529411765,3.32428202629046e-13,23.933302234899752
1498.823529411765,3.32428202629046e-13,42.31146199073827
1498.823529411765,3.32428202629046e-13,8.965653397217691
1498.823529411765,3.32428202629046e-13,63.14466687167143
1498.823529411765,3.32428202629046e-13,52.412830382101795
1498.823529411765,3.32428202629046e-13,41.27615552908444
1498.823529411765,3.32428202629046e-13,44.10981081952042
1498.823529411765,3.32428202629046e-13,40.89341903541526
1498.823529411765,3.32428202629046e-13,55.030611388759375
1498.823529411765,3.32428202629046e-13,46.2029321548944
1498.823529411765,3.32428202629046e-13,36.59410792064329
1498.823529411765,3.32428202629046e-13,62.02037119860116
1498.823529411765,3.32428202629046e-13,38.61354826796169
1498.823529411765,3.32428202629046e-13,34.46182195710932
1498.823529411765,3.32428202629046e-13,25.110981337187837
1498.823529411765,3.32428202629046e-13,21.810381417592797
1498.823529411765,3.32428202629046e-13,58.150122559824375
1498.823529411765,3.32428202629046e-13,34.73450302700651
1498.823529411765,3.32428202629046e-13,71.6689232674851
1498.823529411765,3.32428202629046e-13,5.59968342810019
1498.823529411765,3.32428202629046e-13,52.037328998404725
1498.823529411765,3.32428202629046e-13,20.94652836747695
1498.823529411765,3.32428202629046e-13,16.053744494462336
1498.823529411765,3.32428202629046e-13,79.14403472244334
1498.823529411765,3.32428202629046e-13,29.986593772921108
1498.823529411765,3.32428202629046e-13,39.418092516870146
1498.823529411765,3.32428202629046e-13,17.770669572707703
1498.823529411765,3.32428202629046e-13,17.93576888841829
1498.823529411765,3.32428202629046e-13,37.953368349210734
1498.823529411765,3.32428202629046e-13,42.84110922537781
1498.823529411765,3.32428202629046e-13,38.81439391119188
1498.823529411765,3.32428202629046e-13,71.94846054810262
1498.823529411765,3.32428202629046e-13,44.80372863172704
1498.823529411765,3.32428202629046e-13,18.487255984729014
1498.823529411765,3.32428202629046e-13,60.31091074279155
1498.823529411765,3.32428202629046e-13,65.83595482968113
1498.823529411765,3.32428202629046e-13,71.51139437553495
1498.823529411765,3.32428202629046e-13,16.48690781061649
1498.823529411765,3.32428202629046e-13,37.44644280849077
1498.823529411765,3.32428202629046e-13,9.569825601033877
1498.823529411765,3.32428202629046e-13,17.93258218355035
1498.823529411765,3.32428202629046e-13,39.336720664729434
1498.823529411765,3.32428202629046e-13,56.7895859533732
1498.823529411765,3.32428202629046e-13,34.09388217874947
1498.823529411765,3.32428202629046e-13,54.669662728495545
1498.823529411765,3.32428202629046e-13,75.88404122790509
1498.823529411765,3.32428202629046e-13,29.932282645889355
1498.823529411765,3.32428202629046e-13,37.65753502816923
1498.823529411765,3.32428202629046e-13,21.304750376726897
1498.823529411765,3.32428202629046e-13,32.65440031577564
1498.823529411765,3.32428202629046e-13,31.088234898302698
1498.823529411765,3.32428202629046e-13,42.93967240985941
1498.823529411765,3.32428202629046e-13,56.679092514685365
1498.823529411765,3.32428202629046e-13,6.100929468398329
1498.823529411765,3.32428202629046e-13,69.29613520458116
1498.823529411765,3.32428202629046e-13,62.85052407976049
1498.823529411765,3.32428202629046e-13,59.164443992776135
1498.823529411765,3.32428202629046e-13,58.034143662808475
1498.823529411765,3.32428202629046e-13,78.00665609549482
1498.823529411765,3.32428202629046e-13,157.52450339463658
1498.823529411765,3.32428202629046e-13,20.750402692845558
1498.823529411765,3.32428202629046e-13,15.112697863233882
1498.823529411765,3.32428202629046e-13,54.5875491377482
1498.823529411765,3.32428202629046e-13,10.628816318076964
1498.823529411765,3.32428202629046e-13,45.57428216875805
1498.823529411765,3.32428202629046e-13,7.0900042230509
1498.823529411765,3.32428202629046e-13,41.63646765968456
1498.823529411765,3.32428202629046e-13,29.16565115758643
1498.823529411765,3.32428202629046e-13,80.9044390753916
1498.823529411765,3.32428202629046e-13,73.22004564809666
1498.823529411765,3.32428202629046e-13,59.012558016422
1498.823529411765,3.32428202629046e-13,13.02283054349848
1498.823529411765,3.32428202629046e-13,44.47414678825923
1498.823529411765,3.32428202629046e-13,34.68357107021402
1498.823529411765,3.32428202629046e-13,32.33720042332643
1498.823529411765,3.32428202629046e-13,52.57698752557985
1498.823529411765,3.32428202629046e-13,63.22541242279093
1498.823529411765,3.32428202629046e-13,13.825289233477525
1498.823529411765,3.32428202629046e-13,94.44433479949738
1498.823529411765,3.32428202629046e-13,37.90391280928062
1498.823529411765,3.32428202629046e-13,17.797889745018036
1498.823529411765,3.32428202629046e-13,66.58294728936455
1498.823529411765,3.32428202629046e-13,17.46060833443658
1498.823529411765,3.32428202629046e-13,94.46258177362671
1498.823529411765,3.32428202629046e-13,27.570988630577066
1498.823529411765,3.32428202629046e-13,17.19942954497349
1498.823529411765,3.32428202629046e-13,92.6103039624576
1498.823529411765,3.32428202629046e-13,62.01353041515538
1498.823529411765,3.32428202629046e-13,46.70649739919162
1498.823529411765,3.32428202629046e-13,1.2870474362014859
1498.823529411765,3.32428202629046e-13,30.52384130817461
1498.823529411765,3.32428202629046e-13,31.751841233014584
1498.823529411765,3.32428202629046e-13,86.92230933784458
1498.823529411765,3.32428202629046e-13,41.279568718698506
